Date,Component,Type,Event,Event ID
2025-12-03 17:57:15,sfp_spider,DEBUG,Fetching fresh content from: https://zeroshield.ai/complianceshield-success-story/,2368
2025-12-03 17:57:15,sflib,STATUS,"Fetching (HEAD): https://zeroshield.ai/complianceshield-success-story/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2369
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: HTTP_CODE,2370
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: WEBSERVER_HTTPHEADERS,2371
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: TARGET_WEB_CONTENT_TYPE,2372
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: TARGET_WEB_CONTENT,2373
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2374
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2375
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2376
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2377
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2378
2025-12-03 17:57:15,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2379
2025-12-03 17:57:15,sflib,STATUS,"Fetching (GET): https://zeroshield.ai/complianceshield-success-story/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2380
2025-12-03 17:57:16,sflib,STATUS,Fetched https://zeroshield.ai/complianceshield-success-story/ (205547 bytes in 0.47994065284729004s),2381
2025-12-03 17:57:16,sfp_spider,DEBUG,"Links found from parsing: dict_keys(['https://zeroshield.ai', 'https://zeroshield.ai/', 'https://zeroshield.ai/solutions/threatshield/', 'https://zeroshield.ai/solutions/complianceshield/', 'https://zeroshield.ai/solutions/', 'https://zeroshield.ai/blog/', 'https://zeroshield.ai/client-support/', 'https://zeroshield.ai/contact/', 'https://calendly.com/spartan-apisecurityengine/zapisec-demo', 'https://zeroshield.ai/complianceshield-success-story/tel:+91-8088054916', 'https://zeroshield.ai/solutions/autonomous-managed-defense/', 'https://zeroshield.ai/solutions/cloud-hybrid-security/', 'https://zeroshield.ai/solutions/threat-vulnerability-management/', 'https://zeroshield.ai/solutions/ai-compliance-data-privacy-management/', 'https://zeroshield.ai/solutions/ai-driven-consulting-advisory/', 'https://zeroshield.ai/solutions/agentic-ai-security/', 'https://zeroshield.ai/industries/', 'https://zeroshield.ai/industries/industry-manufacturing/', 'https://zeroshield.ai/industries/transportation-logistics/', 'https://zeroshield.ai/industries/healthcare/', 'https://zeroshield.ai/industries/banks-insurance/', 'https://zeroshield.ai/industries/consulting-providers/', 'https://zeroshield.ai/industries/non-profit/', 'https://zeroshield.ai/industries/dating-apps/', 'https://zeroshield.ai/industries/fintech/', 'https://zeroshield.ai/case-studies/', 'https://zeroshield.ai/category/success-stories/', 'https://zeroshield.ai/tag/it-consulting-digital-transformation/', 'https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/', 'https://zeroshield.ai/how-threatshield-reduced-attack-surface-by-67-for-a-leading-bfsi-corporate/', 'https://zeroshield.ai/category/blogs/', 'https://zeroshield.ai/how-threatshield-reduced-attack-surface-by-67-for-a-leading-healthcare-provider/', 'http://linkedin.com', 'https://github.com/vartulzeroshieldai/ZeroShield?tab=readme-ov-file', 'https://dctechnologies.in/', 'https://zeroshield.ai/terms-conditions/', 'https://zeroshield.ai/privacy-policy/', 'https://cookiedatabase.org/tcf/purposes/', 'https://zeroshield.ai/about/', 'https://zeroshield.ai/partnerships/', 'https://zeroshield.ai/reviews-awards/', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-Profile_Pic_for_Zero_Shield-removebg-preview.png', 'https://zeroshield.ai/wp-content/uploads/2023/03/images-removebg-preview-300x150.png', 'https://zeroshield.ai/wp-content/uploads/2023/03/pexels-christina-morillo-1181244-879x1024.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/03/shape-down-purple.svg', 'https://zeroshield.ai/wp-content/uploads/2025/10/pexels-pixabay-60504-1024x683.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/04/pexels-thisisengineering-3861969-1024x743.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/04/arif-riyanto-G1N9kDHqBrQ-unsplash.jpg', 'https://zeroshield.ai/wp-includes/js/jquery/jquery.min.js?ver=3.7.1', 'https://zeroshield.ai/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1', 'https://zeroshield.ai/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js', 'https://zeroshield.ai/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription-view.js?ver=1764311024', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/js/all.min.js?ver=6.8.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-includes/js/imagesloaded.min.js?ver=5.0.0', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia/assets/js/widgets/vamtam-hr-scrolling/vamtam-hr-scrolling.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/posts-base/vamtam-posts-base.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/button/vamtam-button.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/nav-menu/vamtam-nav-menu.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/complianz-gdpr/cookiebanner/js/complianz.min.js?ver=1760431964', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6', 'https://zeroshield.ai/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.4', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia/assets/js/vamtam-elementor-frontend.min.js?ver=1.1.13', 'https://zeroshield.ai/xmlrpc.php', 'https://zeroshield.ai/feed/', 'https://zeroshield.ai/comments/feed/', 'https://zeroshield.ai/complianceshield-success-story/feed/', 'https://zeroshield.ai/wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=1760431964', 'https://zeroshield.ai/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription.css?ver=1764311024', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-9.css?ver=1762004270', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0', 'https://zeroshield.ai/wp-content/uploads/elementor/custom-icons/theme-icons/style.css?ver=1.0.0', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-testimonial.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-2460.css?ver=1762806652', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-171.css?ver=1763294307', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1273.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-6593.css?ver=1762220388', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1607.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1450.css?ver=1762004271', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/elementor-all.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-max.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-below-max.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-small.css?ver=6.8.3', 'https://fonts.googleapis.com/css?family=Inter+Tight:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap', 'https://fonts.googleapis.com/css?family=Inter:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-json/', 'https://zeroshield.ai/wp-json/wp/v2/posts/2460', 'https://zeroshield.ai/xmlrpc.php?rsd', 'https://zeroshield.ai/complianceshield-success-story/', 'https://zeroshield.ai/?p=2460', 'https://zeroshield.ai/wp-json/oembed/1.0/embed?url=https://zeroshield.ai/complianceshield-success-story/', 'https://zeroshield.ai/wp-json/oembed/1.0/embed?url=https://zeroshield.ai/complianceshield-success-story/&format=xml', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-32x32.png', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-192x192.png', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-180x180.png', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-247.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-311.css?ver=1762004271', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-star-rating.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-2951.css?ver=1762004271', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.32.4'])",2382
2025-12-03 17:57:16,sfp_spider,DEBUG,Fetching fresh content from: https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/,2383
2025-12-03 17:57:16,sflib,STATUS,"Fetching (HEAD): https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2384
2025-12-03 17:57:16,sflib,STATUS,Fetched https://zeroshieldaistaging.s3-us-west-2.amazonaws.com (321 bytes in 1.1804702281951904s),2385
2025-12-03 17:57:16,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaistaging.s3-us-west-2.amazonaws.com,2386
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: HTTP_CODE,2387
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: WEBSERVER_HTTPHEADERS,2388
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: TARGET_WEB_CONTENT_TYPE,2389
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: TARGET_WEB_CONTENT,2390
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2391
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2392
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2393
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2394
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2395
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2396
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2397
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2398
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2399
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2400
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2401
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2402
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2403
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2404
2025-12-03 17:57:16,sfp__stor_db,DEBUG,Storing an event: LINKED_URL_INTERNAL,2405
2025-12-03 17:57:16,sflib,STATUS,Fetched https://zeroshieldaiprod.s3-us-west-2.amazonaws.com (306 bytes in 1.302248477935791s),2406
2025-12-03 17:57:16,sfp_s3bucket,DEBUG,Not a valid bucket: https://zeroshieldaiprod.s3-us-west-2.amazonaws.com,2407
2025-12-03 17:57:16,sflib,STATUS,"Fetching (GET): https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2408
2025-12-03 17:57:17,sflib,STATUS,Fetched https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/ (204348 bytes in 0.8797590732574463s),2409
2025-12-03 17:57:17,sfp_spider,DEBUG,"Links found from parsing: dict_keys(['https://zeroshield.ai', 'https://zeroshield.ai/', 'https://zeroshield.ai/solutions/threatshield/', 'https://zeroshield.ai/solutions/complianceshield/', 'https://zeroshield.ai/solutions/', 'https://zeroshield.ai/blog/', 'https://zeroshield.ai/client-support/', 'https://zeroshield.ai/contact/', 'https://calendly.com/spartan-apisecurityengine/zapisec-demo', 'https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/tel:+91-8088054916', 'https://zeroshield.ai/solutions/autonomous-managed-defense/', 'https://zeroshield.ai/solutions/cloud-hybrid-security/', 'https://zeroshield.ai/solutions/threat-vulnerability-management/', 'https://zeroshield.ai/solutions/ai-compliance-data-privacy-management/', 'https://zeroshield.ai/solutions/ai-driven-consulting-advisory/', 'https://zeroshield.ai/solutions/agentic-ai-security/', 'https://zeroshield.ai/industries/', 'https://zeroshield.ai/industries/industry-manufacturing/', 'https://zeroshield.ai/industries/transportation-logistics/', 'https://zeroshield.ai/industries/healthcare/', 'https://zeroshield.ai/industries/banks-insurance/', 'https://zeroshield.ai/industries/consulting-providers/', 'https://zeroshield.ai/industries/non-profit/', 'https://zeroshield.ai/industries/dating-apps/', 'https://zeroshield.ai/industries/fintech/', 'https://zeroshield.ai/case-studies/', 'https://zeroshield.ai/category/success-stories/', 'https://zeroshield.ai/tag/banks-insurance/', 'https://zeroshield.ai/how-threatshield-reduced-attack-surface-by-67-for-a-leading-bfsi-corporate/', 'https://zeroshield.ai/category/blogs/', 'https://zeroshield.ai/how-threatshield-reduced-attack-surface-by-67-for-a-leading-healthcare-provider/', 'https://zeroshield.ai/how-threatshield-reduced-attack-surface-by-67-for-a-leading-e-commerce-platform/', 'http://linkedin.com', 'https://github.com/vartulzeroshieldai/ZeroShield?tab=readme-ov-file', 'https://dctechnologies.in/', 'https://zeroshield.ai/terms-conditions/', 'https://zeroshield.ai/privacy-policy/', 'https://cookiedatabase.org/tcf/purposes/', 'https://zeroshield.ai/about/', 'https://zeroshield.ai/partnerships/', 'https://zeroshield.ai/reviews-awards/', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-Profile_Pic_for_Zero_Shield-removebg-preview.png', 'https://zeroshield.ai/wp-content/uploads/2023/03/images-removebg-preview-300x150.png', 'https://zeroshield.ai/wp-content/uploads/2023/03/pexels-christina-morillo-1181244-879x1024.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/03/shape-down-purple.svg', 'https://zeroshield.ai/wp-content/uploads/2023/04/pexels-thisisengineering-3861969-1024x743.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/04/arif-riyanto-G1N9kDHqBrQ-unsplash.jpg', 'https://zeroshield.ai/wp-content/uploads/2023/04/christina-wocintechchat-com-bVNKEw62dFI-unsplash.jpg', 'https://zeroshield.ai/wp-includes/js/jquery/jquery.min.js?ver=3.7.1', 'https://zeroshield.ai/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1', 'https://zeroshield.ai/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js', 'https://zeroshield.ai/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription-view.js?ver=1764311024', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/js/all.min.js?ver=6.8.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-includes/js/imagesloaded.min.js?ver=5.0.0', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia/assets/js/widgets/vamtam-hr-scrolling/vamtam-hr-scrolling.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/posts-base/vamtam-posts-base.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/button/vamtam-button.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia//assets/js/widgets/nav-menu/vamtam-nav-menu.min.js?ver=1.1.13', 'https://zeroshield.ai/wp-content/plugins/complianz-gdpr/cookiebanner/js/complianz.min.js?ver=1760431964', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6', 'https://zeroshield.ai/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.4', 'https://zeroshield.ai/wp-content/plugins/vamtam-elementor-integration-tecnologia/assets/js/vamtam-elementor-frontend.min.js?ver=1.1.13', 'https://zeroshield.ai/xmlrpc.php', 'https://zeroshield.ai/feed/', 'https://zeroshield.ai/comments/feed/', 'https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/feed/', 'https://zeroshield.ai/wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=1760431964', 'https://zeroshield.ai/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription.css?ver=1764311024', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-9.css?ver=1762004270', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css?ver=3.32.2', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0', 'https://zeroshield.ai/wp-content/uploads/elementor/custom-icons/theme-icons/style.css?ver=1.0.0', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-10713.css?ver=1762667084', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-171.css?ver=1763294307', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1273.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-6593.css?ver=1762220388', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1607.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-1450.css?ver=1762004271', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/elementor-all.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-max.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-below-max.css?ver=6.8.3', 'https://zeroshield.ai/wp-content/themes/tecnologia/vamtam/assets/css/dist/elementor/responsive/elementor-small.css?ver=6.8.3', 'https://fonts.googleapis.com/css?family=Inter+Tight:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap', 'https://fonts.googleapis.com/css?family=Inter:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3', 'https://zeroshield.ai/wp-json/', 'https://zeroshield.ai/wp-json/wp/v2/posts/10713', 'https://zeroshield.ai/xmlrpc.php?rsd', 'https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/', 'https://zeroshield.ai/?p=10713', 'https://zeroshield.ai/wp-json/oembed/1.0/embed?url=https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/', 'https://zeroshield.ai/wp-json/oembed/1.0/embed?url=https://zeroshield.ai/major-bfsi-institution-strengthens-security-posture-and-saves-750k-monthly-using-threatshield/&format=xml', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-32x32.png', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-192x192.png', 'https://zeroshield.ai/wp-content/uploads/2025/10/cropped-cropped-Profile_Pic_for_Zero_Shield-removebg-preview-180x180.png', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-247.css?ver=1762004271', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-311.css?ver=1762004271', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/css/widget-star-rating.min.css?ver=3.32.4', 'https://zeroshield.ai/wp-content/uploads/elementor/css/post-2951.css?ver=1762004271', 'https://zeroshield.ai/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.32.4'])",2410
